start,duration
2018-05-29T20:55:12.185296,3.05316
2018-05-29T20:55:15.238456,3.141759
2018-05-29T20:55:18.380215,3.034091
2018-05-29T20:55:21.414306,3.032583
2018-05-29T20:55:24.446889,3.044103
2018-05-29T20:55:27.490992,3.036125
2018-05-29T20:55:30.527117,3.038543
2018-05-29T20:55:33.565660,3.02812
2018-05-29T20:55:36.593780,3.030375
2018-05-29T20:55:39.624155,3.283145
2018-05-29T20:55:42.907300,3.02736
2018-05-29T20:55:45.934660,3.028345
2018-05-29T20:55:48.963005,3.041088
2018-05-29T20:55:52.004093,3.056095
2018-05-29T20:55:55.060188,3.033339
2018-05-29T20:55:58.093527,3.022313
2018-05-29T20:56:01.115840,3.032876
2018-05-29T20:56:04.148716,3.030536
2018-05-29T20:56:07.179252,3.049106
2018-05-29T20:56:10.228358,3.386361
2018-05-29T20:56:13.614719,3.033321
2018-05-29T20:56:16.648040,3.130491
2018-05-29T20:56:19.778531,3.04313
2018-05-29T20:56:22.822644,3.043644
2018-05-29T20:56:25.866288,3.025472
2018-05-29T20:56:28.891760,3.045929
2018-05-29T20:56:31.937689,3.040295
2018-05-29T20:56:34.978967,3.034435
2018-05-29T20:56:38.013402,3.033208
2018-05-29T20:56:41.046610,3.108495
2018-05-29T20:56:44.155105,3.048046
2018-05-29T20:56:47.203151,3.040192
2018-05-29T20:56:50.243343,3.021552
2018-05-29T20:56:53.264895,3.033873
2018-05-29T20:56:56.298768,3.039046
2018-05-29T20:56:59.337814,3.465473
2018-05-29T20:57:02.803287,3.019902
2018-05-29T20:57:05.823189,3.482513
2018-05-29T20:57:09.305702,3.026376
2018-05-29T20:57:12.332078,3.124575
2018-05-29T20:57:15.456653,3.030809
2018-05-29T20:57:18.487462,3.146782
2018-05-29T20:57:21.634244,3.044682
2018-05-29T20:57:24.678926,3.067048
2018-05-29T20:57:27.745974,3.110212
2018-05-29T20:57:30.856186,3.022113
2018-05-29T20:57:33.878299,3.046896
2018-05-29T20:57:36.925195,3.038856
2018-05-29T20:57:39.964051,3.11158
2018-05-29T20:57:43.075631,3.605707
2018-05-29T20:57:46.681338,3.026591
2018-05-29T20:57:49.707929,3.034029
2018-05-29T20:57:52.741958,3.047493
2018-05-29T20:57:55.789451,3.030201
2018-05-29T20:57:58.819652,3.060691
2018-05-29T20:58:01.880343,3.438468
2018-05-29T20:58:05.318811,3.032942
2018-05-29T20:58:08.351753,3.033509
2018-05-29T20:58:11.385262,3.033465
2018-05-29T20:58:14.418727,3.489766
2018-05-29T20:58:17.908493,3.024015
2018-05-29T20:58:20.932508,3.547347
2018-05-29T20:58:24.479855,3.038678
2018-05-29T20:58:27.518533,3.035921
2018-05-29T20:58:30.554454,3.032003
2018-05-29T20:58:33.586457,3.119686
2018-05-29T20:58:36.706143,3.033927
2018-05-29T20:58:39.740070,3.032763
2018-05-29T20:58:42.772833,3.037269
2018-05-29T20:58:45.810102,3.029576
2018-05-29T20:58:48.839678,3.044177
2018-05-29T20:58:51.883855,3.036883
2018-05-29T20:58:54.920738,3.030101
2018-05-29T20:58:57.950839,3.344126
2018-05-29T20:59:01.294965,3.022482
2018-05-29T20:59:04.317447,3.036898
2018-05-29T20:59:07.354345,3.029685
2018-05-29T20:59:10.384030,3.511656
2018-05-29T20:59:13.895686,3.020218
2018-05-29T20:59:16.915904,3.019372
2018-05-29T20:59:19.935276,3.020027
2018-05-29T20:59:22.955303,3.600221
2018-05-29T20:59:26.555524,3.041899
2018-05-29T20:59:29.598405,3.021466
2018-05-29T20:59:32.619871,3.031674
2018-05-29T20:59:35.651545,3.034994
2018-05-29T20:59:38.686539,3.043347
2018-05-29T20:59:41.729886,3.179774
2018-05-29T20:59:44.909660,3.022018
2018-05-29T20:59:47.931678,3.042268
2018-05-29T20:59:50.973946,3.033657
2018-05-29T20:59:54.007603,3.025475
2018-05-29T20:59:57.033078,3.037186
2018-05-29T21:00:00.070264,3.059161
2018-05-29T21:00:03.129425,3.034747
2018-05-29T21:00:06.164172,3.036706
2018-05-29T21:00:09.200878,3.02847
2018-05-29T21:00:12.229348,3.03192
2018-05-29T21:00:15.261268,3.045922
2018-05-29T21:00:18.307190,3.032979
2018-05-29T21:00:21.340169,3.044498
2018-05-29T21:00:24.384667,3.023103
2018-05-29T21:00:27.407770,3.033064
2018-05-29T21:00:30.440834,3.027196
2018-05-29T21:00:33.468030,3.035767
2018-05-29T21:00:36.503797,3.036925
2018-05-29T21:00:39.540722,3.01809
2018-05-29T21:00:42.558812,3.02175
2018-05-29T21:00:45.580562,3.033913
2018-05-29T21:00:48.614475,3.033227
2018-05-29T21:00:51.647702,3.032309
2018-05-29T21:00:54.680011,3.048194
2018-05-29T21:00:57.728205,3.041516
2018-05-29T21:01:00.769721,3.046188
2018-05-29T21:01:03.815909,3.044472
2018-05-29T21:01:06.860381,3.024778
2018-05-29T21:01:09.885159,3.03128
2018-05-29T21:01:12.916439,3.044536
2018-05-29T21:01:15.960975,3.055123
2018-05-29T21:01:19.016098,3.044062
2018-05-29T21:01:22.060160,3.030468
2018-05-29T21:01:25.090628,3.038246
2018-05-29T21:01:28.128874,3.021514
2018-05-29T21:01:31.150388,3.031311
2018-05-29T21:01:34.181699,3.02255
2018-05-29T21:01:37.204249,3.041183
2018-05-29T21:01:40.245432,3.02166
2018-05-29T21:01:43.268072,3.068654
2018-05-29T21:01:46.336726,3.021543
2018-05-29T21:01:49.358269,3.021639
2018-05-29T21:01:52.379908,3.031469
2018-05-29T21:01:55.411377,3.070236
2018-05-29T21:01:58.481613,3.020813
2018-05-29T21:02:01.502426,3.031966
2018-05-29T21:02:04.534392,3.018411
2018-05-29T21:02:07.552803,3.028938
2018-05-29T21:02:10.581741,3.044287
2018-05-29T21:02:13.626028,3.039993
2018-05-29T21:02:16.666021,3.047978
2018-05-29T21:02:19.713999,3.044865
2018-05-29T21:02:22.758864,3.040289
2018-05-29T21:02:25.799153,3.03388
2018-05-29T21:02:28.833033,3.024031
2018-05-29T21:02:31.857064,3.034122
2018-05-29T21:02:34.891186,3.035862
2018-05-29T21:02:37.927048,3.030523
2018-05-29T21:02:40.957571,3.033509
2018-05-29T21:02:43.991080,3.029908
2018-05-29T21:02:47.020988,3.047391
2018-05-29T21:02:50.068379,3.050769
2018-05-29T21:02:53.119148,3.036222
2018-05-29T21:02:56.155370,3.042869
2018-05-29T21:02:59.198239,3.029449
2018-05-29T21:03:02.227688,3.051506
2018-05-29T21:03:05.279194,3.044755
2018-05-29T21:03:08.323949,3.032997
2018-05-29T21:03:11.356946,3.044241
2018-05-29T21:03:14.401187,3.030499
2018-05-29T21:03:17.431686,3.020182
2018-05-29T21:03:20.451868,3.022043
2018-05-29T21:03:23.473911,3.037955
2018-05-29T21:03:26.511866,3.049046
2018-05-29T21:03:29.560912,3.026592
2018-05-29T21:03:32.587504,3.035556
2018-05-29T21:03:35.623060,3.041559
2018-05-29T21:03:38.664619,3.025983
2018-05-29T21:03:41.690602,3.040123
2018-05-29T21:03:44.730725,3.032961
2018-05-29T21:03:47.763686,3.044022
2018-05-29T21:03:50.807708,3.033323
2018-05-29T21:03:53.841031,3.021555
2018-05-29T21:03:56.862586,3.035279
2018-05-29T21:03:59.897865,3.023509
2018-05-29T21:04:02.921374,3.028915
2018-05-29T21:04:05.950289,3.038267
2018-05-29T21:04:08.988556,3.020292
2018-05-29T21:04:12.008848,3.046497
2018-05-29T21:04:15.055345,3.032464
2018-05-29T21:04:18.087809,3.044117
2018-05-29T21:04:21.131926,3.041184
2018-05-29T21:04:24.173110,3.032907
2018-05-29T21:04:27.206017,3.033622
2018-05-29T21:04:30.239639,3.036426
2018-05-29T21:04:33.276065,3.030079
2018-05-29T21:04:36.306144,3.037212
2018-05-29T21:04:39.343356,3.043282
2018-05-29T21:04:42.386638,3.042292
2018-05-29T21:04:45.428930,3.036498
2018-05-29T21:04:48.465428,3.051543
2018-05-29T21:04:51.516971,3.047364
2018-05-29T21:04:54.564335,3.044731
2018-05-29T21:04:57.609066,3.034154
2018-05-29T21:05:00.643220,3.029538
2018-05-29T21:05:03.672758,3.024961
2018-05-29T21:05:06.697719,3.035405
2018-05-29T21:05:09.733124,3.052901
2018-05-29T21:05:12.786025,3.033708
2018-05-29T21:05:15.819733,3.043489
2018-05-29T21:05:18.863222,3.0221
2018-05-29T21:05:21.885322,3.038968
2018-05-29T21:05:24.924290,3.026051
2018-05-29T21:05:27.950341,3.04358
2018-05-29T21:05:30.993921,3.021543
2018-05-29T21:05:34.015464,3.045125
2018-05-29T21:05:37.060589,3.021232
2018-05-29T21:05:40.081821,3.025137
2018-05-29T21:05:43.107914,3.033325
2018-05-29T21:05:46.141239,3.054871
2018-05-29T21:05:49.196110,3.044486
2018-05-29T21:05:52.240596,3.032661
2018-05-29T21:05:55.273257,3.020798
2018-05-29T21:05:58.294055,3.037606
2018-05-29T21:06:01.331661,3.024448
2018-05-29T21:06:04.356109,3.05079
2018-05-29T21:06:07.406899,3.032735
2018-05-29T21:06:10.439634,3.044207
2018-05-29T21:06:13.483841,3.041388
2018-05-29T21:06:16.525229,3.033327
2018-05-29T21:06:19.558556,3.023437
2018-05-29T21:06:22.581993,3.043081
2018-05-29T21:06:25.625074,3.046865
2018-05-29T21:06:28.671939,3.021376
2018-05-29T21:06:31.693315,3.031295
2018-05-29T21:06:34.724610,3.033051
2018-05-29T21:06:37.757661,3.040534
2018-05-29T21:06:40.798195,3.026777
2018-05-29T21:06:43.824972,3.021222
2018-05-29T21:06:46.847174,3.03274
2018-05-29T21:06:49.879914,3.03568
2018-05-29T21:06:52.915594,3.032087
2018-05-29T21:06:55.947681,3.020954
2018-05-29T21:06:58.968635,3.023886
2018-05-29T21:07:01.992521,3.031456
2018-05-29T21:07:05.023977,3.043271
2018-05-29T21:07:08.067248,3.02607
2018-05-29T21:07:11.093318,3.033328
2018-05-29T21:07:14.126646,3.040756
2018-05-29T21:07:17.167402,3.059061
2018-05-29T21:07:20.226463,3.044071
2018-05-29T21:07:23.270534,3.029868
2018-05-29T21:07:26.300402,3.047381
2018-05-29T21:07:29.347783,3.031043
2018-05-29T21:07:32.378826,3.035788
2018-05-29T21:07:35.414614,3.019012
2018-05-29T21:07:38.433626,3.021375
2018-05-29T21:07:41.455001,3.047931
2018-05-29T21:07:44.502932,3.041752
2018-05-29T21:07:47.544684,3.033998
2018-05-29T21:07:50.578682,3.024306
2018-05-29T21:07:53.603969,3.039867
2018-05-29T21:07:56.643836,3.170708
2018-05-29T21:07:59.814544,3.044121
2018-05-29T21:08:02.858665,3.035486
2018-05-29T21:08:05.894151,3.027195
2018-05-29T21:08:08.921346,3.026925
2018-05-29T21:08:11.948271,3.031924
2018-05-29T21:08:14.980195,3.044221
2018-05-29T21:08:18.024416,3.043886
2018-05-29T21:08:21.068302,3.029752
2018-05-29T21:08:24.098054,3.037745
2018-05-29T21:08:27.135799,3.02551
2018-05-29T21:08:30.161309,3.041037
2018-05-29T21:08:33.202346,3.020729
2018-05-29T21:08:36.223075,3.028672
2018-05-29T21:08:39.251747,3.018733
2018-05-29T21:08:42.270480,3.046756
2018-05-29T21:08:45.317236,3.025236
2018-05-29T21:08:48.342472,3.032973
2018-05-29T21:08:51.375445,3.022425
2018-05-29T21:08:54.397870,3.033875
2018-05-29T21:08:57.431745,3.036361
2018-05-29T21:09:00.468106,3.043844
2018-05-29T21:09:03.512958,3.039361
2018-05-29T21:09:06.552319,3.0375
2018-05-29T21:09:09.589819,3.041653
2018-05-29T21:09:12.631472,3.057236
2018-05-29T21:09:15.688708,3.020429
2018-05-29T21:09:18.709137,3.04621
2018-05-29T21:09:21.755347,3.037042
2018-05-29T21:09:24.792389,3.037191
2018-05-29T21:09:27.829580,3.048211
2018-05-29T21:09:30.877791,3.029554
2018-05-29T21:09:33.907345,3.039702
2018-05-29T21:09:36.947047,3.038664
2018-05-29T21:09:39.985711,3.04436
2018-05-29T21:09:43.030071,3.032533
2018-05-29T21:09:46.062604,3.021708
2018-05-29T21:09:49.084312,3.037813
2018-05-29T21:09:52.122125,3.077507
2018-05-29T21:09:55.199632,3.040127
2018-05-29T21:09:58.239759,3.033959
2018-05-29T21:10:01.273718,3.03249
2018-05-29T21:10:04.306208,3.025529
2018-05-29T21:10:07.331737,3.03442
2018-05-29T21:10:10.366157,3.028472
2018-05-29T21:10:13.394629,3.03435
2018-05-29T21:10:16.428979,3.021932
2018-05-29T21:10:19.450911,3.399822
2018-05-29T21:10:22.850733,3.047294
2018-05-29T21:10:25.898027,3.033753
2018-05-29T21:10:28.931780,3.032562
2018-05-29T21:10:31.964342,3.344434
2018-05-29T21:10:35.309766,3.018154
2018-05-29T21:10:38.327920,3.022478
2018-05-29T21:10:41.350398,3.027193
2018-05-29T21:10:44.377591,3.031276
2018-05-29T21:10:47.408867,3.068473
2018-05-29T21:10:50.477340,3.575325
2018-05-29T21:10:54.052665,3.033829
2018-05-29T21:10:57.086494,3.20038
2018-05-29T21:11:00.286874,3.020357
2018-05-29T21:11:03.307231,3.04462
2018-05-29T21:11:06.352800,3.023212
2018-05-29T21:11:09.376012,3.032157
2018-05-29T21:11:12.408169,3.03541
2018-05-29T21:11:15.443579,3.049758
2018-05-29T21:11:18.493337,3.047314
2018-05-29T21:11:21.541630,3.043323
2018-05-29T21:11:24.584953,3.033111
2018-05-29T21:11:27.618064,3.033968
2018-05-29T21:11:30.652032,3.021876
2018-05-29T21:11:33.673908,3.541544
2018-05-29T21:11:37.215452,3.120343
2018-05-29T21:11:40.335795,3.023889
2018-05-29T21:11:43.359684,3.023904
2018-05-29T21:11:46.383588,3.019839
2018-05-29T21:11:49.403427,3.032849
2018-05-29T21:11:52.437258,3.536078
2018-05-29T21:11:55.973336,3.05237
2018-05-29T21:11:59.025706,3.035778
2018-05-29T21:12:02.061484,3.044621
2018-05-29T21:12:05.106105,3.02265
2018-05-29T21:12:08.128755,3.032333
2018-05-29T21:12:11.161088,3.02128
2018-05-29T21:12:14.182368,3.027513
2018-05-29T21:12:17.209881,3.026782
2018-05-29T21:12:20.236663,3.026868
2018-05-29T21:12:23.263531,3.040659
2018-05-29T21:12:26.304190,3.031289
2018-05-29T21:12:29.335479,3.152463
2018-05-29T21:12:32.487942,3.027518
2018-05-29T21:12:35.515460,3.596811
2018-05-29T21:12:39.112271,3.037066
2018-05-29T21:12:42.149337,3.055251
2018-05-29T21:12:45.204588,3.043467
2018-05-29T21:12:48.248055,3.064403
2018-05-29T21:12:51.312458,3.033162
2018-05-29T21:12:54.345620,3.521786
2018-05-29T21:12:57.867406,3.032948
2018-05-29T21:13:00.900354,3.076934
2018-05-29T21:13:03.977288,3.048585
2018-05-29T21:13:07.025873,3.113506
2018-05-29T21:13:10.140362,3.05155
2018-05-29T21:13:13.191912,3.155769
2018-05-29T21:13:16.348643,3.02019
2018-05-29T21:13:19.368833,3.389748
2018-05-29T21:13:22.758581,3.030277
2018-05-29T21:13:25.788858,3.033155
2018-05-29T21:13:28.822013,3.026103
2018-05-29T21:13:31.848116,3.066819
2018-05-29T21:13:34.914935,3.04123
2018-05-29T21:13:37.956165,3.046323
2018-05-29T21:13:41.002488,3.025006
2018-05-29T21:13:44.027494,3.021108
2018-05-29T21:13:47.048602,3.028966
2018-05-29T21:13:50.077568,3.03204
2018-05-29T21:13:53.109608,3.021877
2018-05-29T21:13:56.131485,3.037641
2018-05-29T21:13:59.169126,3.044692
2018-05-29T21:14:02.213818,3.645646
2018-05-29T21:14:05.859464,3.020981
2018-05-29T21:14:08.880445,3.080891
2018-05-29T21:14:11.961336,3.021763
2018-05-29T21:14:14.983099,3.54842
2018-05-29T21:14:18.531519,3.036067
2018-05-29T21:14:21.567586,3.550989
2018-05-29T21:14:25.118575,3.038542
2018-05-29T21:14:28.157117,3.040869
2018-05-29T21:14:31.197986,3.032856
2018-05-29T21:14:34.230842,3.581471
2018-05-29T21:14:37.812313,3.029522
2018-05-29T21:14:40.841835,3.055556
2018-05-29T21:14:43.897391,3.032974
2018-05-29T21:14:46.930365,3.032791
2018-05-29T21:14:49.963156,3.033867
2018-05-29T21:14:52.997023,3.033887
2018-05-29T21:14:56.030910,3.020962
2018-05-29T21:14:59.051872,3.036409
2018-05-29T21:15:02.088281,3.041765
2018-05-29T21:15:05.130046,3.632822
2018-05-29T21:15:08.762868,3.02164
2018-05-29T21:15:11.784508,3.045621
2018-05-29T21:15:14.830129,3.054898
2018-05-29T21:15:17.885027,3.048028
2018-05-29T21:15:20.933055,3.028046
2018-05-29T21:15:23.961101,3.549042
2018-05-29T21:15:27.510143,3.146813
2018-05-29T21:15:30.656956,3.460727
2018-05-29T21:15:34.117683,3.04407
2018-05-29T21:15:37.161753,3.601105
2018-05-29T21:15:40.762858,3.047645
2018-05-29T21:15:43.810503,3.034278
2018-05-29T21:15:46.845729,3.025918
2018-05-29T21:15:49.871647,3.038037
2018-05-29T21:15:52.909684,3.039707
2018-05-29T21:15:55.949391,3.02398
2018-05-29T21:15:58.973371,3.032422
2018-05-29T21:16:02.005793,3.558954
2018-05-29T21:16:05.564747,3.019419
2018-05-29T21:16:08.584166,3.581294
2018-05-29T21:16:12.165460,3.023296
2018-05-29T21:16:15.188756,3.030848
2018-05-29T21:16:18.219604,3.031828
2018-05-29T21:16:21.251432,3.667827
2018-05-29T21:16:24.919259,3.041778
2018-05-29T21:16:27.961037,3.028578
2018-05-29T21:16:30.989615,3.018261
2018-05-29T21:16:34.007876,3.045851
2018-05-29T21:16:37.053727,3.054283
2018-05-29T21:16:40.108010,3.02095
2018-05-29T21:16:43.128960,3.031688
2018-05-29T21:16:46.160648,3.032965
2018-05-29T21:16:49.193613,3.033523
2018-05-29T21:16:52.227136,3.020819
2018-05-29T21:16:55.247955,3.044937
2018-05-29T21:16:58.292892,3.0807
2018-05-29T21:17:01.373592,3.031285
2018-05-29T21:17:04.404877,3.047191
2018-05-29T21:17:07.452068,3.020189
2018-05-29T21:17:10.472257,3.057593
2018-05-29T21:17:13.529850,3.030012
2018-05-29T21:17:16.559862,3.035909
2018-05-29T21:17:19.595771,3.040752
2018-05-29T21:17:22.636523,3.033183
2018-05-29T21:17:25.669706,3.033139
2018-05-29T21:17:28.702845,3.678697
2018-05-29T21:17:32.381542,3.035151
2018-05-29T21:17:35.416693,3.042287
2018-05-29T21:17:38.458980,3.032998
2018-05-29T21:17:41.491978,3.022717
2018-05-29T21:17:44.514695,3.057384
2018-05-29T21:17:47.573047,3.04412
2018-05-29T21:17:50.617167,3.029125
2018-05-29T21:17:53.646292,3.493194
2018-05-29T21:17:57.139486,3.028848
2018-05-29T21:18:00.168334,3.035369
2018-05-29T21:18:03.203703,3.044456
2018-05-29T21:18:06.249146,3.030286
2018-05-29T21:18:09.279432,3.037613
2018-05-29T21:18:12.317045,3.01992
2018-05-29T21:18:15.336965,3.031791
2018-05-29T21:18:18.368756,3.05831
2018-05-29T21:18:21.427066,3.033674
2018-05-29T21:18:24.460740,3.031187
2018-05-29T21:18:27.491927,3.046025
2018-05-29T21:18:30.537952,3.032311
2018-05-29T21:18:33.570263,3.045616
2018-05-29T21:18:36.615879,3.067013
2018-05-29T21:18:39.682892,3.016035
2018-05-29T21:18:42.698927,3.060213
2018-05-29T21:18:45.759140,3.019838
2018-05-29T21:18:48.778978,3.570639
2018-05-29T21:18:52.349617,3.053709
2018-05-29T21:18:55.403326,3.030384
2018-05-29T21:18:58.433710,3.146992
2018-05-29T21:19:01.580702,3.045379
2018-05-29T21:19:04.626081,3.03344
2018-05-29T21:19:07.659521,3.020321
2018-05-29T21:19:10.679842,3.024135
2018-05-29T21:19:13.703977,3.017575
2018-05-29T21:19:16.721552,3.028877
2018-05-29T21:19:19.750429,3.025441
2018-05-29T21:19:22.775870,3.048586
2018-05-29T21:19:25.824456,3.044111
2018-05-29T21:19:28.869535,3.028442
2018-05-29T21:19:31.897977,3.035338
2018-05-29T21:19:34.933315,3.035254
2018-05-29T21:19:37.969551,3.029241
2018-05-29T21:19:40.998792,3.035022
2018-05-29T21:19:44.034796,3.102908
2018-05-29T21:19:47.137704,3.04161
2018-05-29T21:19:50.179314,3.031501
2018-05-29T21:19:53.210815,3.037584
2018-05-29T21:19:56.248399,3.076147
2018-05-29T21:19:59.324546,3.019384
2018-05-29T21:20:02.343930,3.046275
2018-05-29T21:20:05.390205,3.041269
2018-05-29T21:20:08.431474,3.236501
2018-05-29T21:20:11.667975,3.028703
2018-05-29T21:20:14.696678,3.34433
2018-05-29T21:20:18.041008,3.022818
2018-05-29T21:20:21.063826,3.623891
2018-05-29T21:20:24.687717,3.023357
2018-05-29T21:20:27.711074,3.399414
2018-05-29T21:20:31.110488,3.056303
2018-05-29T21:20:34.166791,3.021397
2018-05-29T21:20:37.188188,3.022226
2018-05-29T21:20:40.210414,3.034118
2018-05-29T21:20:43.244532,3.041509
2018-05-29T21:20:46.286041,3.058351
2018-05-29T21:20:49.344392,3.033725
